1.205508000217378139e+00,4.643222393938550852e-03,1.623132540753441269e-04
1.225941000506281853e+00,4.365857473600742722e-03,1.623132540753441269e-04
1.246373000554740429e+00,1.332035061936576170e-03,1.623132540753441269e-04
1.266805000603199005e+00,-2.437164867459262751e-04,1.623132540753441269e-04
1.287238000426441431e+00,-8.123521624883167647e-04,1.623132540753441269e-04
1.307670000474900007e+00,-9.046730534877367447e-04,1.623132540753441269e-04
1.328102000057697296e+00,-1.719523560738456247e-03,1.623132540753441269e-04
1.348535000346601009e+00,-1.453595400206286747e-03,1.623132540753441269e-04
1.368967000395059586e+00,-1.697096454313484770e-03,1.623132540753441269e-04
1.389399000443518162e+00,4.841960892528307525e-03,1.623132540753441269e-04
1.450696000363677740e+00,-6.304457418472297903e-04,1.623132540753441269e-04
1.471129000186920166e+00,-1.892388127569089029e-03,1.623132540753441269e-04
1.491561000235378742e+00,-3.006212702060584441e-03,1.623132540753441269e-04
1.511993000283837318e+00,-4.376781503629190162e-03,1.623132540753441269e-04
1.532426000572741032e+00,-4.753335053260698828e-03,1.623132540753441269e-04
1.552858000621199608e+00,-5.318014712682006540e-03,1.623132540753441269e-04
1.573290000203996897e+00,-5.239993753487270922e-03,1.623132540753441269e-04
1.593723000492900610e+00,-4.995009309221143390e-03,1.623132540753441269e-04
1.614155000541359186e+00,-3.593450252972973935e-03,1.623132540753441269e-04
1.634587000589817762e+00,-1.868532749884077582e-03,1.623132540753441269e-04
1.655020000413060188e+00,5.062591571000529811e-03,1.623132540753441269e-04
1.675452000461518764e+00,1.973425838869946602e-03,1.623132540753441269e-04
1.695884000044316053e+00,3.648645450480936248e-03,1.623132540753441269e-04
1.716317000333219767e+00,5.081427340588584585e-03,1.623132540753441269e-04
1.736749000381678343e+00,7.644826195881693209e-03,1.623132540753441269e-04
1.757181000430136919e+00,9.441255190293595945e-03,1.623132540753441269e-04
1.777614000719040632e+00,8.829273305950735562e-03,1.623132540753441269e-04
1.798046000301837921e+00,8.818487029571109304e-03,1.623132540753441269e-04
1.818478000350296497e+00,8.726099395679032256e-03,1.623132540753441269e-04
1.838910000398755074e+00,7.884695455647294793e-03,1.623132540753441269e-04
1.859343000221997499e+00,7.754908733098364593e-03,1.623132540753441269e-04
1.879775000270456076e+00,7.823571561220488135e-03,1.623132540753441269e-04
1.941072000190615654e+00,2.517476826402909040e-03,1.623132540753441269e-04
1.961504000239074230e+00,8.460848657947384055e-04,1.623132540753441269e-04
1.981937000527977943e+00,-2.962225330543910573e-04,1.623132540753441269e-04
2.002369000576436520e+00,-1.218311920946346660e-03,1.623132540753441269e-04
2.022801000624895096e+00,5.348355041034702495e-03,1.623132540753441269e-04
2.043233000207692385e+00,-3.652183465668867868e-04,1.623132540753441269e-04
2.063666000496596098e+00,-1.701917953130904770e-03,1.623132540753441269e-04
2.084098000545054674e+00,-2.222575012996386157e-03,1.623132540753441269e-04
2.104530000593513250e+00,-2.776634304990421853e-03,1.623132540753441269e-04
2.124963000416755676e+00,-3.609408855264173432e-03,1.623132540753441269e-04
2.145395000465214252e+00,-4.297706575939752582e-03,1.623132540753441269e-04
2.165827000048011541e+00,-3.701610730521331938e-03,1.623132540753441269e-04
2.186260000336915255e+00,-4.937655858987533009e-03,1.623132540753441269e-04
2.206692000385373831e+00,-4.934467278146059677e-03,1.623132540753441269e-04
2.227124000433832407e+00,-4.055757759750089342e-03,1.623132540753441269e-04
2.247557000722736120e+00,-5.127111996824695872e-03,1.623132540753441269e-04
2.267989000771194696e+00,-5.085445628476570334e-03,1.623132540753441269e-04
2.288421000353991985e+00,-3.935241088486085559e-03,1.623132540753441269e-04
2.308854000177234411e+00,-3.417457269579982082e-03,1.623132540753441269e-04
2.329286000225692987e+00,-2.173939124351043084e-03,1.623132540753441269e-04
2.349718000274151564e+00,-1.212459769441842639e-04,1.623132540753441269e-04
2.370150000322610140e+00,1.047467979145233485e-03,1.623132540753441269e-04
2.431447000242769718e+00,6.182093614944594862e-03,1.623132540753441269e-04
2.451880000531673431e+00,6.891195375034575576e-03,1.623132540753441269e-04
2.472312000580132008e+00,7.570154499437986573e-03,1.623132540753441269e-04
2.492744000628590584e+00,7.546690447528536794e-03,1.623132540753441269e-04
2.513176000211387873e+00,7.473828935567805587e-03,1.623132540753441269e-04
2.533609000034630299e+00,7.071037334214658188e-03,1.623132540753441269e-04
2.554041000548750162e+00,6.984685197980455840e-03,1.623132540753441269e-04
2.574473000597208738e+00,5.782314609253713655e-03,1.623132540753441269e-04
2.594906000420451164e+00,4.080921877030352363e-03,1.623132540753441269e-04
2.615338000468909740e+00,6.522658985064877513e-03,1.623132540753441269e-04
2.635770000517368317e+00,3.136091423468156947e-03,1.623132540753441269e-04
2.656203000340610743e+00,8.137961083365174986e-03,1.623132540753441269e-04
2.676635000389069319e+00,1.267252925494677385e-03,1.623132540753441269e-04
2.697067000437527895e+00,1.638431924668726225e-04,1.623132540753441269e-04
2.717499000485986471e+00,-1.343389102216652198e-03,1.623132540753441269e-04
2.737932000774890184e+00,-1.584132440759722371e-03,1.623132540753441269e-04
2.758364000357687473e+00,-1.641244616223391795e-03,1.623132540753441269e-04
2.778796000406146049e+00,-2.478527522340456812e-03,1.623132540753441269e-04
2.799229000229388475e+00,-2.854715103893457062e-03,1.623132540753441269e-04
2.819661000277847052e+00,-2.978205751742346585e-03,1.623132540753441269e-04
2.840093000326305628e+00,-2.974614795186014682e-03,1.623132540753441269e-04
2.860525000374764204e+00,-3.245032699607519611e-03,1.623132540753441269e-04
2.880958000198006630e+00,-1.318406797856441770e-03,1.623132540753441269e-04
2.901390000246465206e+00,-3.437335669485119816e-03,1.623132540753441269e-04
2.921822000294923782e+00,-5.305295021501565955e-03,1.623132540753441269e-04
2.942254000343382359e+00,-6.361130335838960370e-03,1.623132540753441269e-04
2.962687000632286072e+00,-1.854940949150285512e-03,1.623132540753441269e-04
2.983119000680744648e+00,-7.131217168528936057e-04,1.623132540753441269e-04
3.003551000263541937e+00,-4.376356780974588467e-03,1.623132540753441269e-04
3.023984000086784363e+00,-4.298346820853504724e-03,1.623132540753441269e-04
3.044416000600904226e+00,-3.395447575700649701e-03,1.623132540753441269e-04
3.064848000649362803e+00,-7.177564276134029697e-04,1.623132540753441269e-04
3.085280000697821379e+00,1.173177915979817243e-03,1.623132540753441269e-04
3.105713000521063805e+00,2.677291284162830465e-03,1.623132540753441269e-04
3.126145000103861094e+00,4.239587722427273775e-03,1.623132540753441269e-04
3.146577000152319670e+00,7.904160769002022136e-03,1.623132540753441269e-04
3.167009000200778246e+00,9.272767634719070173e-03,1.623132540753441269e-04
3.187442000489681959e+00,1.288832558498920200e-02,1.623132540753441269e-04
3.207874000538140535e+00,1.506973195407179666e-02,1.623132540753441269e-04
3.228306000586599112e+00,1.480132666456390744e-02,1.623132540753441269e-04
3.248739000409841537e+00,1.277178009525226088e-02,1.623132540753441269e-04
3.269171000458300114e+00,1.057127154695414184e-02,1.623132540753441269e-04
3.289603000506758690e+00,8.275503238002857032e-03,1.623132540753441269e-04
3.310035000555217266e+00,7.042031313883256871e-03,1.623132540753441269e-04
3.330468000378459692e+00,5.444755479022012068e-03,1.623132540753441269e-04
3.350900000426918268e+00,3.856168534523307656e-03,1.623132540753441269e-04
3.412197000347077847e+00,-3.874802997566595408e-04,1.623132540753441269e-04
3.432629000395536423e+00,2.277211287524227856e-03,1.623132540753441269e-04
3.453061000443994999e+00,-4.559117064962814325e-04,1.623132540753441269e-04
3.473494000267237425e+00,-8.197074496810730082e-04,1.623132540753441269e-04
3.493926000315696001e+00,-1.814126130976978502e-03,1.623132540753441269e-04
3.514358000364154577e+00,2.991147589817000352e-04,1.623132540753441269e-04
3.534790000412613153e+00,-1.412059930765985349e-03,1.623132540753441269e-04
3.555223000701516867e+00,-3.415193117162429459e-03,1.623132540753441269e-04
3.575655000749975443e+00,-2.556761133522988949e-03,1.623132540753441269e-04
3.596087000332772732e+00,2.119768562880430807e-05,1.623132540753441269e-04
3.616519000381231308e+00,-6.292817966640940064e-03,1.623132540753441269e-04
3.636952000204473734e+00,-6.821721761857468813e-03,1.623132540753441269e-04
3.657384000252932310e+00,-7.110450161671888480e-03,1.623132540753441269e-04
3.677816000767052174e+00,-6.886545312560943266e-03,1.623132540753441269e-04
3.698249000590294600e+00,-6.489626216206079157e-03,1.623132540753441269e-04
3.718681000173091888e+00,-6.323772164898766590e-03,1.623132540753441269e-04
3.739113000221550465e+00,-5.195617633384386203e-03,1.623132540753441269e-04
3.759545000270009041e+00,-3.942640071624481379e-03,1.623132540753441269e-04
3.779978000558912754e+00,1.168078711745490494e-02,1.623132540753441269e-04
3.800410000607371330e+00,1.441448433530334583e-03,1.623132540753441269e-04
3.820842000655829906e+00,2.518461080002198926e-03,1.623132540753441269e-04
3.841274000238627195e+00,4.295072986896464329e-03,1.623132540753441269e-04
3.902571000624448061e+00,1.016362500872736163e-02,1.623132540753441269e-04
3.923003000672906637e+00,1.053092349061701682e-02,1.623132540753441269e-04
3.943436000496149063e+00,9.174393496400368164e-03,1.623132540753441269e-04
3.963868000078946352e+00,7.313537344240339522e-03,1.623132540753441269e-04
3.984300000127404928e+00,5.858866134832663164e-03,1.623132540753441269e-04
4.004732000641524792e+00,5.553980667388769277e-03,1.623132540753441269e-04
4.025165000464767218e+00,3.961889116692152157e-03,1.623132540753441269e-04
4.045597000513225794e+00,2.447013463722891302e-03,1.623132540753441269e-04
4.066029000096023083e+00,2.379452747145238689e-03,1.623132540753441269e-04
4.086461000144481659e+00,-1.151816651523418500e-05,1.623132540753441269e-04
4.106894000433385372e+00,-3.402823153410006185e-04,1.623132540753441269e-04
4.127326000481843948e+00,-1.147163139882945160e-03,1.623132540753441269e-04
4.147758000530302525e+00,-1.791673858206221936e-03,1.623132540753441269e-04
4.168190000578761101e+00,-1.886996866560908259e-03,1.623132540753441269e-04
4.188623000402003527e+00,-1.227281337342511769e-03,1.623132540753441269e-04
4.209055000450462103e+00,-6.791571149965536236e-04,1.623132540753441269e-04
4.229487000498920679e+00,-1.415610807676381810e-03,1.623132540753441269e-04
4.249919000547379255e+00,-1.400621373710220219e-03,1.623132540753441269e-04
4.270352000370621681e+00,-1.476233773137880512e-03,1.623132540753441269e-04
4.290784000419080257e+00,-1.292260170938752672e-03,1.623132540753441269e-04
4.311216000467538834e+00,-2.965066686058448475e-03,1.623132540753441269e-04
4.331648000515997410e+00,-3.350354347965045498e-03,1.623132540753441269e-04
4.392945000436156988e+00,-4.721622626191246397e-03,1.623132540753441269e-04
4.413377000484615564e+00,-4.557950962110979276e-03,1.623132540753441269e-04
4.433810000307857990e+00,-3.780545094845044751e-03,1.623132540753441269e-04
4.454242000356316566e+00,-2.474806202175883207e-03,1.623132540753441269e-04
4.474674000404775143e+00,-1.127732163209160809e-03,1.623132540753441269e-04
4.495106000453233719e+00,-5.632155497348190210e-05,1.623132540753441269e-04
4.515538000501692295e+00,1.715971041597041946e-03,1.623132540753441269e-04
4.535971000324934721e+00,3.462356311951353405e-03,1.623132540753441269e-04
4.556403000373393297e+00,5.529672760538506537e-03,1.623132540753441269e-04
4.576835000421851873e+00,1.022936684038766586e-02,1.623132540753441269e-04
4.597267000470310450e+00,9.682973115555881805e-03,1.623132540753441269e-04
4.617700000293552876e+00,1.356668462163446165e-02,1.623132540753441269e-04
4.638132000807672739e+00,1.061967777755667974e-02,1.623132540753441269e-04
4.658564000390470028e+00,8.261685749162639425e-03,1.623132540753441269e-04
4.678996000438928604e+00,7.401501097887619451e-03,1.623132540753441269e-04
4.699429000262171030e+00,7.753259644715848609e-03,1.623132540753441269e-04
4.719861000310629606e+00,6.417307086227008739e-03,1.623132540753441269e-04
4.740293000359088182e+00,3.581889662151116482e-03,1.623132540753441269e-04
4.760725000407546759e+00,1.884057306588804437e-03,1.623132540753441269e-04
4.781158000230789185e+00,1.129321964137952605e-03,1.623132540753441269e-04
4.801590000279247761e+00,-2.090002371136767678e-04,1.623132540753441269e-04
4.822022000327706337e+00,-3.319987363632481703e-04,1.623132540753441269e-04
4.842454000376164913e+00,-1.205370819211459832e-03,1.623132540753441269e-04
4.862886000424623489e+00,-1.191154418359374745e-03,1.623132540753441269e-04
4.883319000247865915e+00,-1.677218599396512744e-03,1.623132540753441269e-04
4.903751000296324492e+00,-1.905243617707164105e-03,1.623132540753441269e-04
4.924183000344783068e+00,-1.159970939917376320e-03,1.623132540753441269e-04
4.944615000393241644e+00,-1.492930013374027531e-03,1.623132540753441269e-04
4.965048000682145357e+00,-1.746692198040356026e-03,1.623132540753441269e-04
4.985480000730603933e+00,-2.062581757918069414e-03,1.623132540753441269e-04
5.005912000313401222e+00,-2.767189094486144363e-03,1.623132540753441269e-04
5.026344000361859798e+00,-2.822520754626411943e-03,1.623132540753441269e-04
5.046777000185102224e+00,-3.441094133625810514e-03,1.623132540753441269e-04
5.067209000233560801e+00,-5.068154796385671013e-03,1.623132540753441269e-04
5.087641000747680664e+00,-4.877838172988591126e-03,1.623132540753441269e-04
5.108073000330477953e+00,-3.439809635107149433e-03,1.623132540753441269e-04
5.128505000378936529e+00,-3.727875166940286533e-03,1.623132540753441269e-04
5.148938000202178955e+00,-2.240946086859207931e-03,1.623132540753441269e-04
5.169370000250637531e+00,-1.376703600927675630e-03,1.623132540753441269e-04
5.189802000299096107e+00,-6.031875254343121995e-04,1.623132540753441269e-04
5.210234000347554684e+00,1.167717264647372133e-03,1.623132540753441269e-04
5.230667000636458397e+00,2.537160970701002327e-03,1.623132540753441269e-04
5.251099000219255686e+00,4.223868602500235880e-03,1.623132540753441269e-04
5.271531000267714262e+00,6.439568203768120114e-03,1.623132540753441269e-04
5.291963000316172838e+00,7.906951358256586460e-03,1.623132540753441269e-04
5.312395000364631414e+00,8.408011970908679800e-03,1.623132540753441269e-04
5.373692000284790993e+00,9.944385457538951201e-03,1.623132540753441269e-04
5.394124000333249569e+00,8.788593131360267208e-03,1.623132540753441269e-04
5.414556000381708145e+00,7.456079131339388155e-03,1.623132540753441269e-04
5.434989000670611858e+00,6.430347552639270603e-03,1.623132540753441269e-04
5.455421000719070435e+00,4.576561067814344241e-03,1.623132540753441269e-04
5.475853000301867723e+00,2.978163446122117364e-03,1.623132540753441269e-04
5.496285000350326300e+00,1.619074763623329360e-03,1.623132540753441269e-04
5.516718000173568726e+00,9.695633228623545818e-04,1.623132540753441269e-04
5.537150000222027302e+00,1.128636473089805747e-03,1.623132540753441269e-04
5.557582000736147165e+00,1.538345380022843045e-03,1.623132540753441269e-04
5.578014000318944454e+00,2.877464957196096407e-04,1.623132540753441269e-04
5.598446000367403030e+00,-6.614693013633488050e-04,1.623132540753441269e-04
5.618879000190645456e+00,-3.912275831610134702e-04,1.623132540753441269e-04
5.639311000239104033e+00,-1.127930822321099313e-03,1.623132540753441269e-04
5.659743000287562609e+00,-1.278885338499402557e-03,1.623132540753441269e-04
5.680175000336021185e+00,-5.203117262519985076e-05,1.623132540753441269e-04
5.700607000384479761e+00,-1.517463753661019155e-03,1.623132540753441269e-04
5.721040000207722187e+00,-1.327422421988688761e-03,1.623132540753441269e-04
5.741472000256180763e+00,-3.244010153923615469e-03,1.623132540753441269e-04
5.761904000304639339e+00,-4.062597122323374776e-03,1.623132540753441269e-04
5.782336000353097916e+00,-5.082151428914660762e-03,1.623132540753441269e-04
5.802769000642001629e+00,-5.567600424808194504e-03,1.623132540753441269e-04
5.864065000321716070e+00,-6.414231066044440155e-03,1.623132540753441269e-04
5.884497000370174646e+00,-5.691863773933825144e-03,1.623132540753441269e-04
5.904929000418633223e+00,-4.078797694547220409e-03,1.623132540753441269e-04
5.925362000707536936e+00,-2.205791884680174952e-03,1.623132540753441269e-04
5.945794000290334225e+00,1.241686761914717607e-04,1.623132540753441269e-04
5.966226000338792801e+00,1.792377927297916784e-03,1.623132540753441269e-04
5.986658000387251377e+00,3.650316084065075017e-03,1.623132540753441269e-04
6.007091000676155090e+00,5.163592305557740403e-03,1.623132540753441269e-04
6.027523000724613667e+00,6.821879575917844107e-03,1.623132540753441269e-04
6.047955000307410955e+00,7.939014624531059994e-03,1.623132540753441269e-04
6.068387000355869532e+00,8.874661631494529246e-03,1.623132540753441269e-04
6.088819000404328108e+00,7.510425988047408907e-03,1.623132540753441269e-04
6.109251000452786684e+00,6.219008572384776556e-03,1.623132540753441269e-04
6.129684000276029110e+00,5.757129135701033462e-03,1.623132540753441269e-04
6.150116000790148973e+00,4.169604247322489243e-03,1.623132540753441269e-04
6.170548000372946262e+00,2.339022770598608858e-03,1.623132540753441269e-04
6.190980000421404839e+00,1.210439260676432482e-03,1.623132540753441269e-04
6.211413000244647264e+00,4.195431687950001987e-04,1.623132540753441269e-04
6.231845000293105841e+00,-1.093826391016183841e-03,1.623132540753441269e-04
6.252277000341564417e+00,-8.948546544164104333e-04,1.623132540753441269e-04
6.272709000390022993e+00,-2.723299152333602535e-03,1.623132540753441269e-04
6.293141000438481569e+00,-1.043146447691545298e-03,1.623132540753441269e-04
6.313573000486940145e+00,1.434684986607148716e-03,1.623132540753441269e-04
6.334006000310182571e+00,-1.480572812035951813e-04,1.623132540753441269e-04
6.354438000358641148e+00,-1.551628836101270892e-03,1.623132540753441269e-04
6.374870000407099724e+00,4.166676073971142813e-04,1.623132540753441269e-04
6.395302000455558300e+00,2.052688421753323667e-03,1.623132540753441269e-04
6.415734000038355589e+00,-1.129501020628587149e-03,1.623132540753441269e-04
6.436167000327259302e+00,-1.186349542894427067e-03,1.623132540753441269e-04
6.456599000375717878e+00,-5.107610859576006135e-04,1.623132540753441269e-04
6.477031000424176455e+00,-3.322555093874912657e-03,1.623132540753441269e-04
6.497463000472635031e+00,-5.430573814509065400e-03,1.623132540753441269e-04
6.517895000521093607e+00,-4.184693617598100879e-03,1.623132540753441269e-04
6.538327000103890896e+00,-4.425559796489730857e-03,1.623132540753441269e-04
6.599624000489711761e+00,-1.987236099954992063e-03,1.623132540753441269e-04
6.620056000538170338e+00,-2.276596412418285809e-04,1.623132540753441269e-04
6.640488000120967627e+00,2.719563093264598663e-03,1.623132540753441269e-04
6.660921000409871340e+00,9.603301975579903171e-03,1.623132540753441269e-04
6.681353000458329916e+00,1.313910888091007756e-02,1.623132540753441269e-04
6.701785000506788492e+00,1.035436854926508055e-02,1.623132540753441269e-04
6.722217000555247068e+00,1.850818262588971308e-02,1.623132540753441269e-04
6.742649000603705645e+00,1.259276583271762284e-02,1.623132540753441269e-04
6.763082000426948071e+00,1.129649152549005997e-02,1.623132540753441269e-04
6.783514000475406647e+00,1.100669346394211878e-02,1.623132540753441269e-04
6.803946000523865223e+00,9.221039538529707258e-03,1.623132540753441269e-04
6.824378000572323799e+00,9.248364967736177888e-03,1.623132540753441269e-04
6.844810000620782375e+00,7.284909708030529174e-03,1.623132540753441269e-04
6.865242000203579664e+00,7.005867161303802604e-03,1.623132540753441269e-04
6.885675000026822090e+00,4.188020613340892595e-03,1.623132540753441269e-04
6.906107000540941954e+00,3.025337446211251446e-03,1.623132540753441269e-04
6.926539000589400530e+00,4.434706900850793332e-03,1.623132540753441269e-04
6.946971000637859106e+00,2.062920432985615449e-03,1.623132540753441269e-04
6.967403000686317682e+00,3.687925005304570902e-04,1.623132540753441269e-04
6.987836000509560108e+00,-7.831542723875095646e-04,1.623132540753441269e-04
7.008268000092357397e+00,-1.053094149460642726e-03,1.623132540753441269e-04
7.028700000140815973e+00,-1.578072028661781090e-03,1.623132540753441269e-04
7.049132000654935837e+00,-2.200461940904063773e-03,1.623132540753441269e-04
7.069564000703394413e+00,-2.405795046638847801e-03,1.623132540753441269e-04
7.089996000286191702e+00,-2.411448439722296833e-03,1.623132540753441269e-04
7.110429000109434128e+00,-2.861653773012062807e-03,1.623132540753441269e-04
7.130861000157892704e+00,-3.622468241245790921e-03,1.623132540753441269e-04
7.151293000206351280e+00,-4.752940951678441550e-03,1.623132540753441269e-04
7.171725000254809856e+00,-5.656615773223849786e-03,1.623132540753441269e-04
7.192157000768929720e+00,-5.943375631928815572e-03,1.623132540753441269e-04
7.212589000351727009e+00,-6.578761866536164682e-03,1.623132540753441269e-04
7.233022000174969435e+00,-6.032606425094289015e-03,1.623132540753441269e-04
7.253454000223428011e+00,-5.546012520335819040e-03,1.623132540753441269e-04
7.273886000271886587e+00,-5.513307880416484785e-03,1.623132540753441269e-04
7.294318000320345163e+00,-5.043579956719113078e-03,1.623132540753441269e-04
7.314750000368803740e+00,-3.297129677745758158e-03,1.623132540753441269e-04
7.335182000417262316e+00,-8.310293235443966253e-04,1.623132540753441269e-04
7.355615000240504742e+00,8.587555685881653744e-04,1.623132540753441269e-04
7.376047000288963318e+00,2.740045560553516779e-03,1.623132540753441269e-04
7.396479000337421894e+00,5.372458974532312581e-03,1.623132540753441269e-04
7.416911000385880470e+00,5.962638471254333439e-03,1.623132540753441269e-04
7.437343000434339046e+00,7.049352426680366435e-03,1.623132540753441269e-04
7.457775000017136335e+00,7.787109404228997889e-03,1.623132540753441269e-04
7.478207000531256199e+00,8.275933940995239269e-03,1.623132540753441269e-04
7.498640000354498625e+00,8.081684023653501470e-03,1.623132540753441269e-04
7.519072000402957201e+00,9.420479793038616378e-03,1.623132540753441269e-04
7.539504000451415777e+00,7.877911614053267897e-03,1.623132540753441269e-04
7.559936000499874353e+00,6.065567575232355679e-03,1.623132540753441269e-04
7.580368000082671642e+00,4.128742070882429616e-03,1.623132540753441269e-04
7.600800000131130219e+00,2.494694622598103706e-03,1.623132540753441269e-04
7.621233000420033932e+00,1.290497126727352395e-03,1.623132540753441269e-04
7.641665000468492508e+00,1.847805045156469816e-04,1.623132540753441269e-04
7.682529000099748373e+00,-1.959021879710864944e-03,1.623132540753441269e-04
7.702961000148206949e+00,-2.012197578498131634e-03,1.623132540753441269e-04
7.723393000196665525e+00,-2.124560608090853009e-03,1.623132540753441269e-04
7.743826000485569239e+00,-2.279109767368003858e-03,1.623132540753441269e-04
7.764258000534027815e+00,-1.865062228461611404e-03,1.623132540753441269e-04
7.825554000213742256e+00,-3.566900533369388171e-05,1.623132540753441269e-04
7.845986000262200832e+00,-9.042384314243978594e-04,1.623132540753441269e-04
7.866419000551104546e+00,-2.405020359182774570e-03,1.623132540753441269e-04
7.886851000599563122e+00,-3.189207914733649396e-03,1.623132540753441269e-04
7.907283000182360411e+00,-2.167388096887323812e-03,1.623132540753441269e-04
7.927715000230818987e+00,-3.057393988541656782e-03,1.623132540753441269e-04
7.948147000279277563e+00,-3.994128920400186189e-03,1.623132540753441269e-04
7.968579000327736139e+00,-4.219256064283416485e-03,1.623132540753441269e-04
7.989011000376194715e+00,-3.798452143923602975e-03,1.623132540753441269e-04
8.009444000665098429e+00,-2.696999524207321919e-03,1.623132540753441269e-04
8.029876000247895718e+00,-1.435969676477411028e-03,1.623132540753441269e-04
8.050308000296354294e+00,9.040001746785097936e-04,1.623132540753441269e-04
8.070740000344812870e+00,2.915901386151498187e-03,1.623132540753441269e-04
8.091172000393271446e+00,4.572579139119348213e-03,1.623132540753441269e-04
8.111604000441730022e+00,6.391252782738998661e-03,1.623132540753441269e-04
8.132036000490188599e+00,7.902751330113533257e-03,1.623132540753441269e-04
8.152468000072985888e+00,8.371092423456572007e-03,1.623132540753441269e-04
8.172901000361889601e+00,8.955013844480497198e-03,1.623132540753441269e-04
8.193333000410348177e+00,9.063744808448515045e-03,1.623132540753441269e-04
8.213765000458806753e+00,9.152346082068607558e-03,1.623132540753441269e-04
8.234197000507265329e+00,7.419769990089530864e-03,1.623132540753441269e-04
8.254629000090062618e+00,6.260178611468214527e-03,1.623132540753441269e-04
8.275061000138521194e+00,4.674942203781951022e-03,1.623132540753441269e-04
